R,G,B,H,H,S,V,L,A,B,MK,STDDEV,VRES,SRES,LCCP0_C,LCCP0_S,LCCP0_N,0_CT,0_ST,LCCP1_C,LCCP1_S,LCCP1_N,1_CT,1_ST,WL,WC,WV,L,C,V,K,,,
195,153,87,24,119,82,122,"[15, 161]",155,159,90,2.8475054123491743,0.0074703611844651845,0.013431388105916863,0.3758830969608527,0.4209923924607613,0.6199131578416837,18.045304946787173,0.3729901358789516,0.15128850572614427,0.6055671110691605,0.357848882530803,158.6290662296553,0.08873176329920107,0.7675506566744827,0.10323209538926019,0.34069447229970184,"[0.009658425809504496, 0.023513974819550698]","[0.5013510491912808, 1.2466420899207031]","[1.319396478224674e-07, 9.465981058599176e-07]",1,-1,7,0
93,172,186,69,117,148,92,"[30, 170]",113,119,64,2.652396324732874,0.005419888553507329,0.01245839414389301,0.1652502584114502,0.31263440873235515,0.3176770809075864,137.61795784095006,0.3056032882928452,0.2441553550545289,0.6151653339332758,0.6170803032090455,148.42357311790374,0.24413447950440692,0.1682619739127414,0.6623847474751092,0.2280355318256496,"[0.009202586660380131, 0.022540650028988744]","[0.5635973266675667, 1.3242731591650372]","[3.7710903560556457e-08, 7.34768345375268e-07]",2,1207,208,499
54,54,188,39,143,95,68,"[63, 211]",56,9,81,2.6869776094018656,0.007311510525592845,0.02689060782492146,0.027316103240298387,0.5387791407294812,0.4756595838303009,29.407693687425756,0.5326644772687342,0.2994869885655284,0.2230279092556524,0.2278998457114512,163.13707588867146,0.4028799813705838,0.9100459151193749,0.8419875411780291,0.15232381829746625,"[0.005123500606629631, 0.021438743871796975]","[0.7960938751182967, 1.5144093778082257]","[2.1964717638873792e-07, 7.538953077874372e-07]",3,45,105,105
75,78,98,75,166,122,127,"[98, 217]",151,80,81,2.565172238824215,0.0053435068178857206,0.016051531335314548,0.2886760695119139,0.3987366156938836,0.5550170212213491,93.38570206205463,0.3056541773170557,0.36160945881740075,0.6930167781607783,0.373143871303663,53.32261938083395,0.5693788673157463,0.9161689230394594,0.6880077421944654,0.6234349027850069,"[0.006993433709321064, 0.02155276021426276]","[0.7599709534681629, 1.3519756294692855]","[4.525470712337246e-08, 1.5471142070516474e-06]",1,77,180,9
145,149,152,13,115,128,133,"[50, 217]",49,58,93,2.118438495147491,0.00770988302993037,0.02870446456434049,0.3810621507692745,0.6552991699321751,0.3087671654473856,130.15758483785356,0.7615166857283553,0.22349466895757467,0.45597031866209653,0.29274856334683075,58.703872863350455,0.5419023330101139,0.4390708366973024,0.5542862500794437,0.38959254050809045,"[0.005806273965194458, 0.022024423534761223]","[0.48215628787375137, 1.5942748317191762]","[1.3243768512532327e-07, 1.057859477351281e-06]",3,12,6,41
93,105,158,42,148,81,73,"[20, 159]",125,80,89,2.9192332365430165,0.0076973176114869075,0.026186572017264056,0.10043333542407017,0.5338946126159656,0.36758812606173213,31.085160885143406,0.8068297892458712,0.19755944636875966,0.22368762104527512,0.7878153343547081,105.95913934889396,0.9801387317511343,0.3603869243532646,0.5056032493432051,0.7628959479509726,"[0.006025386784427116, 0.02024721096403338]","[0.6901329138878729, 1.4985708812259455]","[1.0114913734641762e-07, 1.07565122276058e-06]",2,84,97,162
56,106,98,32,149,130,148,"[78, 232]",33,24,86,1.0650957887889432,0.00693504019842817,0.036833093698202736,0.3725352237564892,0.5530016282535236,0.25470641588579496,16.974558173854213,0.7003741263717902,0.32174086951209835,0.7893985104019392,0.2127709081780711,62.770982006701615,0.10194574151781655,0.6545206416040754,0.2655696426407212,0.6123536015773838,"[0.008028591078013368, 0.020195602883828604]","[0.776334051319841, 1.2194794325861227]","[1.5901768697413427e-07, 1.2729710504376934e-06]",1,305,8,152
179,53,166,51,165,77,149,"[91, 249]",6,20,93,1.09186061961028,0.00567987070954141,0.019203867281800548,0.38493585212804504,0.3576816516052633,0.3157965777346005,157.58966940695242,0.820547062932806,0.03322175110640564,0.4741576819112761,0.7493152807143693,154.48638985835197,0.4712376057909713,0.40638285047075007,0.3984101040982978,0.6705191131755646,"[0.007616449756589717, 0.02436689073001794]","[0.46007173380586514, 1.282320900842326]","[5.0033110571728907e-08, 1.3367272037994648e-06]",2,-1,58,56
182,141,56,17,161,100,133,"[30, 255]",31,139,64,2.3563543729684557,0.006417842626834859,0.02840001459064128,0.13059216638403895,0.48353817683418115,0.7748331188837263,62.0008247052789,0.9830041498734762,0.095953771615635,0.30073445264273635,0.6222657328773483,82.88479864484158,0.41084900754596,0.37650656264786153,0.1200076925609078,0.9005602317530083,"[0.007671459779688394, 0.020217037818570437]","[0.4308455021513132, 1.5461558180433637]","[2.2350098383537145e-07, 1.1577722042535889e-06]",4,-1,9,81
161,149,100,72,143,83,113,"[48, 154]",46,89,67,2.2651706454220846,0.006484897936078832,0.021366765919851767,0.18425496595116977,0.7552573246352712,0.35591188794889994,168.78819719907693,0.8880482324636519,0.08890277956350086,0.3258672645405332,0.43186237139288663,130.7177218854531,0.6153207510485721,0.9982157588990067,0.6000533071495809,0.6515934397587515,"[0.008222301119437236, 0.022286451328990785]","[0.45498107632928936, 1.4225326339688458]","[2.3032606027518422e-07, 1.5422978542957103e-06]",2,0,29,16
137,100,197,34,153,131,99,"[57, 240]",163,9,46,2.847526413754532,0.006671899313599137,0.03691083343040731,0.010638105122407683,0.716763412914684,0.3121718430895884,116.72002905585543,0.17087848777541403,0.01569675678441329,0.45874897033416995,0.567336066612635,148.89477181922757,0.29604141351219493,0.4125597138254652,0.3366167327600715,0.5793962432956471,"[0.005606245702795766, 0.022919428980686322]","[0.5835885694301933, 1.2079781199739912]","[5.833536622276303e-08, 8.923513982345045e-07]",3,4,51,1
80,139,160,62,150,113,76,"[92, 198]",105,136,73,2.8441846392705967,0.0065694690292759095,0.028293351207766777,0.06147209225057768,0.20608721125154858,0.4294892518427921,26.74571458302804,0.59425658852566,0.2562192552068726,0.6765479612317886,0.2246003568814856,94.55255796301904,0.8456790808089703,0.7485133881201668,0.5230980359790556,0.8897443278979148,"[0.0054994266565551505, 0.021318960640232053]","[0.44970408648133764, 1.5320129056366891]","[2.1089496226643628e-07, 1.1206081665003361e-06]",1,627,165,331
172,164,199,73,156,65,95,"[64, 231]",149,160,74,2.103401171626067,0.005243622975765077,0.011135772391753385,0.07911157485333212,0.5367766082296587,0.7159233202449302,81.81072103102443,0.7065337759260499,0.3906524337198957,0.41506600315937014,0.7836398511049008,108.90150837867745,0.7458564845571295,0.9971001730816469,0.5740994866498859,0.611489533312413,"[0.007917413040127965, 0.02319020729656363]","[0.753103548185738, 1.2462754720614273]","[2.1547727091399905e-07, 1.1959765744610674e-06]",3,0,44,0
74,191,159,62,137,139,118,"[34, 226]",82,47,41,2.773783188167399,0.005994123434877146,0.02531095178574074,0.3852779026607259,0.2834002339599266,0.6168165671396706,129.6310891174933,0.15255012628512188,0.2896017438334339,0.40996255240743923,0.24284269766027505,76.35475084539537,0.305373388328661,0.6293997271702616,0.6130310820254921,0.8528275255621917,"[0.006228623656797637, 0.022250985313333995]","[0.44225930716728107, 1.389284941883358]","[1.0327198010989504e-07, 8.278054114999237e-07]",4,607,70,28
171,137,73,75,166,85,63,"[86, 164]",109,108,38,2.0782744413101244,0.005653371906353224,0.02143461999382623,0.20824062316403633,0.21811792853345746,0.5236293503162306,157.44185561463837,0.3464262273097434,0.11101689849118751,0.6004526504505672,0.582397848160831,74.31489392848233,0.3849323629328836,0.22628325851606285,0.577132727051219,0.31765199633157,"[0.006639182967222177, 0.0211114304678003]","[0.7129418622211288, 1.3321502380225416]","[4.131744353532207e-08, 1.1356582979504112e-06]",3,1,95,551
63,53,139,29,107,66,52,"[63, 214]",0,159,31,1.4111348017909526,0.005718600114603748,0.022870548014870713,0.06852886934544711,0.7581683946229705,0.40280898065446646,69.96252102230515,0.9822627384656973,0.2998156134291211,0.6123181321654843,0.34072724054752257,165.89288992082584,0.10110061028240991,0.789009403018998,0.4350435948928205,0.7248584272225194,"[0.007237717243368381, 0.02139347242873877]","[0.5423274171339402, 1.2254219645848192]","[8.302653487918647e-08, 1.347965910438964e-06]",1,15,78,54
131,120,59,27,140,137,92,"[11, 183]",92,14,70,1.5106769204985186,0.007815211933681832,0.011302213212841283,0.31500668824561845,0.6734548731526131,0.7603534662639857,127.76504124295668,0.21198596283326632,0.1300796977045057,0.41645035015272985,0.396477986101046,77.59731730905807,0.4981234142267219,0.1581309104671642,0.49166159990809133,0.3488977205559035,"[0.009997310393822394, 0.023229373071046215]","[0.5944771483705109, 1.248129423463896]","[1.6326681582121675e-07, 7.991228097035773e-07]",4,3,43,33
54,52,163,51,167,124,108,"[62, 163]",73,106,74,2.3899813602839757,0.007135300560927195,0.0270104864367083,0.010342109709194603,0.5451680009725093,0.6970923123572952,26.40938522393796,0.02835096003038662,0.3681250841950943,0.7840550323269964,0.29852178654089884,148.52039217920301,0.9541490175250312,0.3100556389475474,0.2869610774620418,0.3259399223408067,"[0.008687029954978102, 0.022235587864207637]","[0.7190186521114963, 1.3179073410612507]","[2.4405338188749144e-08, 1.2673328367898765e-06]",3,34,93,183
189,80,105,6,148,70,138,"[76, 209]",2,62,49,2.5489121141139606,0.007839708512436143,0.012053687836225005,0.08294069695596079,0.46355722710832625,0.3307163309841381,92.42429265532054,0.3399725531881843,0.13564280646165403,0.7691749643774117,0.6855617044361934,43.303397459231746,0.4329910742280395,0.25034260507217576,0.18693957606879996,0.20358852424032292,"[0.007608662830504688, 0.02226386002538263]","[0.797077104382434, 1.2006510717323315]","[1.020011941977242e-07, 8.992440942480485e-07]",1,-1,5,31
166,102,183,53,128,136,75,"[97, 218]",0,93,94,2.547915439208534,0.006777761906224823,0.033108542964070876,0.3604800215769668,0.2908884386880339,0.6049961273479715,91.7213603958786,0.11089625134923808,0.09388041117956787,0.4050853365455894,0.35473661878871043,90.0784175997135,0.34282511336926025,0.3889934225354772,0.9327909587109342,0.11573861610021313,"[0.00518967301964691, 0.023321337487580772]","[0.4782944612279546, 1.422701070813564]","[1.9850000466952854e-07, 7.51567694047469e-07]",2,2,99,35
164,75,109,67,132,113,59,"[50, 244]",137,157,61,2.1125909079674963,0.007266632292634086,0.023239736462475936,0.033726009052069995,0.7905917383275192,0.24616186205495835,27.56793997411206,0.20881240778586752,0.303191442775689,0.4724839450476971,0.2928993100478436,32.379618285425735,0.25394286678063416,0.7506383922428265,0.811729204188615,0.3268987275405938,"[0.009213677370607918, 0.020895422687925113]","[0.5604172858335146, 1.528941291591633]","[6.05212998223099e-08, 1.0598094387609843e-06]",2,0,88,1
81,155,114,13,168,61,91,"[48, 221]",119,92,55,2.3603151821206128,0.005051948192748442,0.020702980112641406,0.19268116517651476,0.6415805381038008,0.6469894218140579,17.087956075322577,0.5908556187648839,0.2002920566722473,0.5447948375365192,0.20537338189027124,46.75119248723534,0.17936761479579155,0.511865273755526,0.9888078991181597,0.380895049871539,"[0.009117827332670476, 0.022788777124527464]","[0.7526218926903887, 1.316247825847125]","[1.0126444148782267e-07, 1.5437078124163884e-06]",4,379,24,462
144,54,155,18,138,131,110,"[11, 181]",140,116,59,2.683818007481604,0.007727509826278177,0.017701512664671976,0.01837170667437147,0.7860639953265713,0.5680918969084774,125.88362410272195,0.10655549917723217,0.12195573186090446,0.6640437022184875,0.25696505088098914,162.70967423887998,0.6086820066368515,0.10481484766303963,0.431330144924995,0.15901796698558027,"[0.009277830929618872, 0.020052055081555834]","[0.6311257690709833, 1.3539862685859636]","[1.5417126481240705e-07, 8.403080575129945e-07]",4,3,25,14
90,71,63,18,162,146,123,"[52, 205]",29,42,38,2.2223131789086916,0.006032987304418421,0.03992462050460189,0.3665236561425307,0.4708097517033355,0.4157327934635734,162.37681966333633,0.7549814879396339,0.3780421177542397,0.24298151687240097,0.5185777634033214,147.03069531692086,0.06861253383979138,0.3384618941032811,0.8220057454578129,0.606528219461317,"[0.009981026868886349, 0.02495043720402492]","[0.47703985863034654, 1.4189616944907313]","[1.3752734999513807e-07, 1.068083894947781e-06]",3,7,6,20
93,125,184,26,159,109,127,"[21, 169]",107,57,73,1.4499516422160106,0.005064950520092202,0.030209002888578473,0.23267804886067256,0.44432910828218386,0.4149535071383169,163.71856357014977,0.38946426905902454,0.2869228721884589,0.7491289932859886,0.7400927267426547,23.173298376340057,0.4440376946878195,0.4162274285062183,0.19730944596684957,0.15519398235056228,"[0.00759314449125351, 0.024442628901292975]","[0.44740858258103633, 1.4308424993675442]","[2.1949584579404682e-07, 1.2534237131593884e-06]",4,109,10,166
145,147,179,73,131,64,83,"[31, 177]",41,38,84,2.036989283347125,0.007001669757854455,0.023945628949110016,0.2687784463718722,0.3913031910949867,0.3772586353966586,114.81939115422747,0.17445043823809103,0.30296232846092025,0.25595553666448273,0.35748034679029905,112.95317709246468,0.8604786759167182,0.28573471255315935,0.6990755570859802,0.20639571727724887,"[0.008285207878974053, 0.023471635157272415]","[0.6982142410469757, 1.4505412589910203]","[1.382274226365195e-07, 1.402651199529416e-06]",1,15,86,44
71,126,93,9,120,125,89,"[95, 240]",81,40,51,2.718255168815045,0.007632598304225061,0.02158914122813902,0.3519373009857716,0.6434256818539632,0.6579064039575158,63.52801596267639,0.40193061325811785,0.006136686229511624,0.6851246994399581,0.6258663000373674,102.34698356264681,0.6301238262237446,0.3974393882859415,0.6028319372727904,0.44173948218878656,"[0.009364486656002062, 0.02091950869867701]","[0.7166535708702194, 1.3716706581507052]","[1.9456744793672474e-07, 1.4063503021992308e-06]",2,241,6,31
183,67,192,73,158,52,149,"[65, 161]",107,26,34,2.992369598988921,0.005899067999078671,0.023865549878556783,0.10117029976587166,0.5092493342138799,0.6994267437216393,103.38947432924545,0.7267254290927841,0.11245208646984857,0.5073448853336864,0.5104446665896094,45.915882052254275,0.5847869222123873,0.660237085316643,0.512496572921849,0.6933646189652972,"[0.00924393436938196, 0.021589310410862837]","[0.4370051627333422, 1.2116071265928188]","[2.0775438592089236e-07, 1.0281706398637028e-06]",4,-1,38,62
180,120,135,69,100,110,139,"[92, 203]",48,107,67,2.4008553915340305,0.00578461222143391,0.017434662425235524,0.19899615488592004,0.4009349197197397,0.4338143873504347,57.3928608555738,0.7421682687096418,0.1440044403313939,0.24492176888646697,0.2170031358517907,106.72227478592875,0.8177909250382158,0.8687394205503044,0.5028496840566653,0.6841772003149031,"[0.006171942318559805, 0.020251776147401895]","[0.6551231982559605, 1.3362761999047086]","[3.393286948443193e-08, 1.4086010640210026e-06]",3,0,109,143
54,74,150,32,115,131,65,"[91, 217]",166,43,51,2.8541373404634145,0.0076710830826345715,0.027730825652056153,0.15784059588623084,0.29435812118296856,0.6015026197246178,18.716417026501038,0.8990203760459508,0.20559448207617265,0.36950728242617265,0.24238172616799442,23.308877110189457,0.4000936782491856,0.8653961189960824,0.44990700791867744,0.13118085087525058,"[0.0052190629994979905, 0.02400984111715368]","[0.47116848289804536, 1.2332575839562905]","[2.0948874488367864e-07, 8.560317672613204e-07]",4,163,65,1
148,109,97,50,131,68,62,"[92, 185]",139,47,38,1.235346221515514,0.007928571425389266,0.02787877442057169,0.11234215341126048,0.39546195009399365,0.4519976596614649,32.478187052295,0.31749451364847847,0.3643909339953683,0.4657541807116356,0.2564093942890517,154.9452140406173,0.5643501305239419,0.2731428599850674,0.13334866407260276,0.8097944682674075,"[0.0070500722634483605, 0.0215656921237197]","[0.6765774312547514, 1.2028712581426737]","[2.5945532756706164e-08, 9.277396563162025e-07]",2,3,100,7
51,164,72,51,108,124,53,"[98, 187]",17,30,36,1.7000342147132201,0.005115670535367175,0.018962719599620356,0.20539062284355483,0.7134409506058232,0.2826641018320116,20.762097147463443,0.34408742277085913,0.20385039290852358,0.7396089072071934,0.6349812456235225,135.45198012005392,0.443752666753227,0.2861235118122504,0.3186811092271451,0.4920677734535165,"[0.008630715270063207, 0.024012103193917327]","[0.7350014744939074, 1.3520090311872994]","[2.8174798191532874e-08, 1.3237848769287324e-06]",3,409,131,422
112,153,184,47,139,83,96,"[77, 159]",16,153,67,1.7139217678944512,0.005572646659018168,0.026802207404926275,0.1616496076149889,0.7492941353721665,0.7263241533213409,101.59505568108644,0.11011279605032698,0.19556446483669082,0.662084130718831,0.7211652085566194,87.15596466483903,0.9917370090235029,0.3413576862408279,0.3098938994999211,0.3906177659007555,"[0.009180286028057254, 0.02209888800740571]","[0.6545825041924418, 1.238459432328086]","[1.4716841161829008e-07, 1.0295143156828432e-06]",3,190,101,109
